year,distributor_id,distributor,segment,company,revenue,new_customers,repeat_customers,requests_for_quotes,months_purchased,contract_renewals,customer_retention,order_value,number_orders,employees,new_customers_impact,repeat_customers_impact,requests_for_quotes_impact,months_purchased_impact,contract_renewals_impact,customer_retention_impact,order_value_impact,number_orders_impact,employees_impact
2023,6835330271981,Mr. Jeremiah Morgan,Segment 4,Jones and Sons,4079103.490169458,0.6,53.3,1386.0,6.729342637814591,368.0,2264.0,3414158.891090487,1757.0,12557.0,-1751374.4,101542.82,493921.22,145446.89,2007082.5,-408036.88,759700.6,-700573.7,367118.66
2023,23491208045,Colin Cox,Segment 4,Ramirez-Arnold,1551146.422208028,0.6,1272.198772525767,943.0,8.66314759477111,108.0,1248.0,519576.11209318496,20296.0,51375.0,-1685949.4,-118148.33,331123.75,-408032.84,225867.3,-19370.76,172946.16,67135.95,292843.56
2022,2519961624180,Martin Maynard,Segment 5,"Johnson, Atkinson and Roberts",4121727.4082312617,4.676769921276812,628.3817761513055,676.0,4.92138877687538,852.0,193.0,3587390.417408269,1757.0,509.0,-1509040.8,320973.28,-488499.53,1606745.4,2207460.2,129060.016,663199.3,-606773.25,-1395378.4
2023,5938950745373,Timothy Hill,Segment 4,Pierce Ltd,646463.27849532,0.6,53.3,6.0,6.300134986112298,5.0,54.0,160282.6,1757.0,509.0,-1012704.75,-41374.586,-265621.16,-350552.6,-1236775.8,21791.025,-768335.4,-464831.5,-907085.44
2023,2006462018308,Amanda Ortiz,Segment 5,"Chase, Jones and Torres",4322315.615026249,26.03374609658918,705.2370870683137,728.0,5.423036680952287,341.0,5176.0,5130333.382251208,53092.0,10204.0,-1452276.2,-339201.88,-560413.0,-732159.6,1552388.4,-738500.6,3465357.5,2389044.2,-293368.06
2023,6316905880451,Mrs. Stacey Burch,Segment 6,"Sullivan, Grant and Gonzalez",8068580.247308411,83.33738591359383,1235.9841321833376,1284.0,6.348180658625164,30.0,20416.0,387923.04489854176,1757.0,16679.0,930429.4,42408.875,825788.56,-624961.0,400750.7,-684213.3,-487254.97,-764849.4,1119455.4
2022,7365827115966,Samantha Mora,Segment 3,"Long, Montoya and Vasquez",4501491.911732098,0.6,279.87805213802096,344.0,8.032904736158876,355.0,188.0,160282.6,30987.0,3382.0,-1507650.9,-286068.1,-349281.8,-40123.37,1713469.8,-27918.068,-614133.7,1799097.6,-289271.3
2022,4840288860110,Ariel Garcia,Segment 6,Burns PLC,646463.27849532,8.469722849683588,342.9998826758468,6.0,8.865709079792259,5.0,4521.0,670951.1472318942,8096.0,16022.0,-1084254.1,-189493.4,-353859.8,33130.77,-1301085.2,-396592.88,-67266.984,-472646.3,1414398.6
2022,1127733429768,Tracy Snyder,Segment 3,Martin LLC,5623221.582526472,0.6,390.54375866713406,6.0,8.646807896584502,5.0,10575.0,216765.3326807459,18090.0,3750.0,-1286179.5,-149191.17,-276744.8,-194847.83,-1107311.1,387302.03,-456453.38,156495.75,-310838.0
2023,8661848940082,Emily Anderson,Segment 1,Weaver LLC,3536154.051028666,215.73506353976927,433.7628613516709,3550.0,7.772997056646597,50.0,54.0,1322089.7532503477,1757.0,509.0,2524851.2,-755766.06,663422.06,458021.56,-619532.3,-238020.0,562243.56,-948707.44,-598013.3
2023,2481456847339,Daniel Casey,Segment 6,Gillespie Group,646463.27849532,324.8445303937632,1064.960708416397,1068.0,8.255211273625138,32.0,10166.0,160282.6,18439.0,13968.0,788822.0,558906.2,533567.6,-1258187.1,-191083.42,113842.5,-2144507.0,-125796.35,-105706.55
2022,6263929576658,Robert Ware,Segment 6,Jordan-Miller,4410075.761699861,4.966953182592206,435.147831476714,2806.0,5.683291149300878,633.0,54.0,1767555.2230524437,33750.0,509.0,-1568515.6,7970.9487,687979.94,-321403.6,1296590.6,307609.75,-364409.66,1251110.0,-1448557.0
2022,361422283182,Patricia Tate,Segment 5,"Moore, Flores and Frazier",646463.27849532,813.5833333333334,53.3,915.0,8.429040049971936,127.0,1038.0,2544966.9638542254,1757.0,509.0,1078046.4,-721562.9,-340261.66,-925909.0,-51243.18,-190065.05,883329.9,-871033.94,-1975447.1
2023,539289009058,Travis Guerrero,Segment 5,"Smith, Davis and Vasquez",4207519.775146927,228.7029854640704,1255.946727725734,3760.0,6.242324223355691,130.0,19641.0,2744174.4164051246,148869.0,13077.0,4615649.0,213097.77,-306782.7,-805726.06,-147469.38,-973351.7,-92740.65,1473216.6,-274146.28
2022,4027952381274,Danielle Sutton,Segment 5,Lucero Ltd,6064098.99521292,31.69861067598771,53.3,3804.0,7.091603326836361,390.0,168.0,6894456.697064569,1757.0,9099.0,-404728.66,329402.4,1257914.8,559063.2,2307331.8,-274031.22,2558416.2,-620666.7,-934381.75
2022,6504720984472,Samantha Wallace,Segment 5,Medina-Smith,8695921.418954775,0.6,53.3,6.0,6.1831996757416405,874.0,54.0,160282.6,1757.0,900.0,-1240933.9,127726.7,-421308.5,252891.64,2456631.8,125432.85,-847432.7,-650158.1,314964.6
2022,1302853491677,Andrea Humphrey,Segment 3,Liu LLC,17153746.258202802,0.6,888.7558784908226,23.0,6.137678854083115,195.0,2122.0,2330688.8468325497,1757.0,13016.0,-1784439.2,52546.56,-136934.94,304424.25,57001.492,-148351.14,789777.6,-558791.3,179774.88
2023,1358509845868,Michael Hampton,Segment 5,"Eaton, Smith and Donovan",2776615.7078938205,0.6,1193.1879597887937,812.0,6.173308399969884,123.0,775.0,633552.7857436461,3576.0,5536.0,-1692684.4,-146389.05,-402949.44,110599.92,146128.48,-202939.67,-96030.195,-408109.22,-544523.4
2022,7626491348914,William Lowery,Segment 5,Ramos-Robinson,5733550.26412683,53.00298975459574,347.6641494912344,55.0,7.284681250207776,169.0,684.0,590287.5747242663,63576.0,8213.0,1256853.6,-415969.16,-348962.6,828302.0,289921.03,-238129.05,245243.8,3354177.2,-278996.88
2022,6084550491604,Samantha Murray,Segment 5,Gonzales Inc,9764519.45287895,0.6,53.3,766.0,6.996728628880753,999.0,1841.0,305335.4821330247,1757.0,13565.0,-1531249.8,144563.16,-398755.75,837394.44,3248775.8,-48570.28,-327197.3,-747838.75,642144.7
2023,7165886795174,Nathan Cooper,Segment 4,"Price, Ferguson and Torres",646463.27849532,3.2112942582691915,501.3968565123115,465.0,8.962240402769035,5.0,1321.0,160282.6,1757.0,509.0,-1059907.5,450606.88,-431820.97,-62457.35,-1223313.2,-125232.57,-624736.0,-583845.5,-971539.75
2023,8237564752393,Timothy Solis,Segment 5,"Blake, Becker and Jordan",646463.27849532,120.4575063716754,53.3,298.0,7.1936476095270105,5.0,7619.0,2053333.2750366768,39504.0,3295.0,3354353.8,-30847.592,-344026.9,778120.5,-2221129.0,1881247.2,774597.7,2324229.0,-546865.2
2023,1345196804919,William Glenn,Segment 4,Anderson-Fox,646463.27849532,0.6,1076.4679394080513,974.0,6.192884739561859,5.0,1244.0,3626072.918093363,1757.0,4454.0,-1467662.8,-128901.95,371999.47,259633.92,-1207756.2,-209472.69,1080701.2,-514709.97,-663090.6
2023,8165556891440,Rachael Jones,Segment 3,Bullock Group,1900579.346564021,10.734560107942809,53.3,771.0,6.390396642546731,5.0,3804.0,160282.6,1757.0,2593.0,-979010.44,40364.523,-429388.7,-401107.12,-1235664.4,-361850.6,-683855.25,-490277.62,-791075.56
2023,4888741516112,Tammy Campbell,Segment 6,Ortiz PLC,20439958.69545979,0.6,1205.3642470790576,6.0,7.414238828129984,50.0,1674.0,3402416.3178787064,1757.0,14791.0,-1604795.0,-41554.18,-254391.83,664751.75,111080.95,24224.23,988944.3,-569761.75,1517865.9
2022,3598099364037,Brianna Davila,Segment 5,Kim Group,20872601.4454206,162.76806758860138,2557.6758415692275,1286.0,6.18642023346576,7.0,257.0,1472617.3485780729,14553.0,31324.0,2991720.5,731302.0,1301571.9,327555.25,-1303126.9,132184.52,960217.7,317326.3,1990818.0
2023,9755561848431,Cheryl Marks,Segment 4,"Mejia, Garcia and Ponce",5692187.037447136,0.6,527.0655656780083,6.0,4.8035277057841,297.0,6524.0,160282.6,19505.0,881.0,-2190401.5,787678.44,-439549.38,1239183.9,1914384.5,765199.3,-485293.38,87908.72,-195990.81
2023,4795044002160,Christopher Howell,Segment 1,Kaufman-Flores,646463.27849532,0.6,1458.5268425081106,1782.0,6.304302628829223,5.0,621.0,792246.7134953726,1757.0,5612.0,-1477265.8,-671660.75,398201.0,-170177.61,-1162737.9,-171893.12,700840.2,-482625.4,-564327.3
2023,9212209352861,Jeremy Hunt,Segment 2,"Hendrix, Herrera and Jones",5692100.603988079,71.01051810339774,1303.708774928328,117.0,6.131018031449055,5.0,1435.0,3126197.3836449333,13575.0,10393.0,87676.125,-48665.46,-349335.3,345935.28,-1597982.0,-168898.9,312839.38,135461.88,-26629.031
2022,4587712008495,Seth Mitchell,Segment 3,Rivera-Williams,1666922.918959076,0.6,53.3,262.0,6.140578509661574,100.0,1343.0,160282.6,1757.0,11141.0,-1359572.6,92781.3,-255901.0,278365.0,-103160.2,-117896.99,-773423.1,-561569.1,-17749.05
2023,3856231848044,Sean Schmidt,Segment 5,Cruz PLC,2999916.4438970275,107.17704778754872,1152.1850182282144,879.0,6.029509391327263,619.0,1500.0,2981099.379824719,1757.0,7957.0,462579.53,-149105.67,-488188.4,-49188.344,478376.12,-454997.12,305882.22,-919714.8,-31482.016
2023,4082811713931,Brent Browning,Segment 3,Wise-Johnson,4795011.823181105,0.6,53.3,6.0,7.549133992829932,314.0,54.0,160282.6,25037.0,509.0,-1483038.0,26776.508,-501316.44,64453.98,1293852.9,221552.44,-746894.4,1769969.0,-915097.7
2022,9506039109468,Christopher Gilmore,Segment 5,Walker Inc,1502905.2035390818,0.6,1276.024040055976,6.0,5.049983289543492,5.0,54.0,402980.6520391585,1757.0,2414.0,-1341611.2,340059.78,-236864.17,1447152.6,-1171401.4,269157.53,-58098.547,-498492.12,-893306.1
2022,8905652588802,Lance Hanson,Segment 5,Archer PLC,1229624.5112749783,89.27392905176906,147.00228304086244,539.0,6.151695261567772,5.0,54.0,160282.6,1757.0,2089.0,1580716.1,-290187.6,-321839.9,61901.043,-1771156.4,-116649.49,-672155.8,-808082.1,-861248.9
2022,8803373794383,Anthony Williams,Segment 6,Harris Inc,6246795.270957321,59.65077177974821,920.7745000248152,6.0,6.296571353939266,132.0,54.0,874818.0622774244,1757.0,7273.0,618793.4,38992.824,-247479.12,-277874.06,169981.84,142952.4,-5335.51,-887294.6,-440546.44
2022,1211781565896,Heather Baker,Segment 4,Wang and Sons,646463.27849532,9.133612662446374,85.08433417474646,1098.0,6.629669876879215,118.0,54.0,490157.47708112886,81567.0,509.0,-2499080.2,-189643.66,285143.12,-17531.12,178629.84,224170.34,689837.06,2715034.2,-1200666.6
2022,4216168859831,Joseph Jones,Segment 6,White Inc,8437951.72117532,0.6,480.2411591243791,6.0,8.403665828639665,5.0,1515.0,196391.44649101145,1757.0,15281.0,-1201132.8,-23994.47,-313659.25,-51985.184,-1288851.1,141750.61,-490654.6,-674168.06,2380397.0
2022,5513124010725,Bruce Li,Segment 5,Ho and Sons,6059321.138339529,64.05793730566074,1438.7396705221424,653.0,6.192848947192503,5.0,54.0,160282.6,1757.0,1678.0,116264.625,-464142.25,-182094.27,352890.3,-1673209.0,69439.99,-543699.8,-732517.7,-731778.6
2023,2945389845768,Darryl Miller,Segment 4,"Cole, Thompson and Anthony",5902611.866730838,47.92369023775227,1458.7615099386276,679.0,8.904523314414051,5.0,54.0,651891.1327866898,37702.0,11820.0,1020388.9,-826587.3,-188440.56,95468.11,-1954806.8,94971.4,-16223.001,1490415.9,166780.9
2023,2724918357053,Jeffrey Burton,Segment 6,"Todd, Lozano and Cruz",646463.27849532,0.6,720.5353307510886,793.0,6.16933182492954,344.0,172.0,1755924.9866212434,1757.0,509.0,-1737947.0,52425.26,-424593.8,265571.1,972659.1,50341.332,-67603.46,-630385.25,-1232885.2
2023,4829583612105,Anthony Vaughn,Segment 5,Martin LLC,1406985.7053406346,30.45231872079576,53.3,6.0,5.00085807207698,37.0,1730.0,160282.6,1757.0,8868.0,-683068.44,154860.83,-561988.94,2119529.0,-326040.38,-115788.74,-431435.66,-436643.62,-34974.15
2022,1948248248756,Nathaniel Sloan,Segment 3,Patterson-Black,5809077.404164442,213.7886833754112,6831.655629756737,779.0,5.022133324861866,344.0,1529.0,2190092.867716631,1757.0,8002.0,4401428.5,120178.81,-792017.25,-85284.586,1493645.8,206272.33,1175002.8,-1012997.1,258996.98
2022,6465194398342,Johnny Taylor,Segment 3,Bishop LLC,11322756.962007748,206.27770647773863,2474.4256025030427,3969.0,7.434465191473372,5.0,2849.0,1830059.092611064,132114.0,7066.0,3773558.2,999528.4,129286.6,1994948.4,-2366786.0,-706881.56,-452317.34,1994325.4,-350880.4
2022,1270224396640,Jeffrey Norton,Segment 4,Butler-Ingram,646463.27849532,0.6,1072.7120892805092,3539.0,7.355878725457882,92.0,673.0,160282.6,2036.0,6412.0,-1783990.8,-292698.72,947542.0,752771.9,-330878.25,-175509.28,-716168.4,-503255.1,-587546.56
2023,7791021484216,Mark Turner,Segment 6,Evans Group,5121294.172336253,162.40457004056748,53.3,6.0,6.374629624337106,5.0,54.0,160282.6,1757.0,4997.0,1440483.6,-166389.62,-488438.28,-541364.8,-1725313.5,-183396.14,-790046.44,-708928.25,-401294.47
2022,1927494919450,Travis Martinez,Segment 6,"Salazar, Sullivan and House",6777586.350129293,48.75713629902364,53.3,11841.0,8.860390507004734,3568.0,2978.0,1840771.766862892,16468.0,9957.0,942109.2,551788.2,251398.94,-116387.91,400068.84,-430571.0,-100147.53,103465.88,-295783.97
2023,7240380894599,Allison Compton,Segment 3,Carroll LLC,8315202.380880736,64.56206060538786,1172.221842280393,3171.0,6.371470673222336,2653.0,2027.0,2899040.22172133,35390.0,35495.0,-128295.625,-706804.06,523214.03,-499449.84,-451844.97,-351124.06,328774.6,777534.7,1591841.4
2023,7864140529103,Jill Johnson,Segment 6,Lowe-Turner,7892207.9575819485,0.6,53.3,2050.0,6.126997712388615,354.0,988.0,1418116.7800470516,1757.0,2733.0,-1981751.4,142400.77,515085.25,-47629.992,1606724.4,-182754.16,292222.53,-690883.06,-1027993.06
2023,5203254721676,Thomas Grant,Segment 2,"Bailey, Roberts and Murray",3402722.860467864,107.59441782327188,389.0603365765964,962.0,6.339255760452567,5.0,1705.0,160282.6,1757.0,9039.0,664757.94,-277738.72,420070.16,-548926.6,-1668444.5,-133042.08,-669083.7,-760355.4,-139169.69
2022,8244805434888,Gilbert Clark,Segment 5,"Ramirez, Carter and Kelly",646463.27849532,0.6,398.0090192421719,169.0,5.82834569093042,436.0,615.0,1776387.2825622512,1757.0,509.0,-1465298.2,-67735.57,-495319.12,-278586.72,822920.2,-434590.75,-144297.61,-738136.1,-1288734.9
2022,3220147621655,Michael Greene,Segment 2,"Underwood, Garcia and Scott",8855885.339165263,210.07956419339456,1034.6081999612863,206.0,8.731383563961346,221.0,865.0,160282.6,10528.0,11947.0,4478223.0,342434.22,-247025.12,-835080.4,1192922.8,79383.555,-1167048.1,45622.29,30828.172
2023,1894260312916,Gregory Liu,Segment 1,Thomas-Simon,1621823.9194154143,66.31482782791413,619.4348976508984,6.0,8.962240402769035,5.0,54.0,160282.6,17180.0,509.0,372371.12,22665.984,-157581.02,-43937.547,-1652757.2,-70099.87,-677607.0,185048.72,-780992.2
2023,6587202799825,Crystal Pittman,Segment 5,"Gray, Huff and Blake",7042408.439758981,30.446212408169288,1282.2243699715743,3128.0,7.230719289029261,5.0,54.0,1993894.885052689,31834.0,10506.0,-1208061.2,-231248.86,344017.28,827027.2,-1704263.1,133032.23,549701.56,828904.1,-185607.77
2023,3867587604192,Dustin Taylor,Segment 1,Schmidt-Roberts,9259866.740911076,47.96368059623654,6670.807602485284,8333.0,8.962240402769035,5.0,54.0,3540533.606357507,7723.0,4576.0,542781.25,-59535.39,804984.6,270573.8,-1665327.2,91136.01,1728645.5,-718167.8,-566735.5
2022,8109051173700,Leah Thomas,Segment 6,Gonzales-Martin,1881637.618961066,63.05837783565153,53.3,172.0,5.698992526340588,117.0,1577.0,3246954.985694872,1757.0,12626.0,279727.7,131221.58,-409200.3,-238071.4,200069.28,-107580.9,542234.4,-897626.06,324684.28
2022,8397002298200,Robert Chavez,Segment 6,Hernandez Ltd,646463.27849532,0.6,53.3,6.0,6.339979953622844,46.0,54.0,160282.6,1757.0,39983.0,-1053427.0,63147.285,-529107.4,-532346.94,-200646.42,-60356.004,-1062866.8,-467809.25,214594.64
2023,4979216203450,Susan Black,Segment 5,"Howard, Stewart and Chang",14599980.779504005,361.5372546391768,53.3,838.0,6.35012088479641,5.0,7648.0,735308.6358720852,13355.0,17103.0,6328555.0,-390112.0,-655825.6,-497043.56,-1751781.9,418274.47,1142779.4,461147.0,1650583.8
2023,691273852627,Pamela Turner,Segment 5,"Scott, Farmer and Kim",27369064.62280128,0.6,53.3,6.0,8.962240402769035,232.0,54.0,160282.6,35981.0,5735.0,-1422898.5,183298.53,-377371.34,257516.9,884323.1,149835.5,-811462.6,1881487.5,-402478.8
2022,6605450048189,Frank Stevens,Segment 4,"Rocha, Lambert and Madden",8553169.765409227,0.6,53.3,736.0,6.057789386309981,1002.0,13373.0,1072189.5663906222,1757.0,85737.0,-1422738.6,330681.4,-687341.44,599431.94,2810832.8,359616.47,46790.34,-760649.5,342270.56
2023,1381437745856,David Campbell,Segment 5,Dominguez Inc,646463.27849532,50.99803269555898,53.3,6.0,8.377530328250481,5.0,54.0,160282.6,1757.0,509.0,1020745.25,-8953.235,-143399.08,-211952.75,-1642735.2,10295.383,-719376.6,-762860.7,-813826.0
2022,4490476643287,Adam Chen,Segment 5,Martinez-Johnson,8512082.065905772,0.6,9961.864944505942,476.0,8.962240402769035,65.0,15778.0,3004111.9766063616,1757.0,14515.0,-1793802.1,-3225.879,-376003.44,3632.2546,-198930.58,-454714.22,877262.0,-780145.75,653709.1
2023,6006401239357,Erica Clark,Segment 6,Malone-Rowe,2077064.329685956,35.20692144624698,53.3,595.0,7.384131356573862,614.0,20416.0,1585298.3341969182,1757.0,11255.0,-617346.56,216293.55,-286345.6,447635.7,1080758.9,-214182.25,-190799.34,-783194.75,12208.476
2022,8318038429246,Christina Joseph,Segment 4,Sandoval-Rodriguez,7269628.411793,0.6,480.3380109671946,6.0,8.17222250359388,866.0,54.0,1215625.0653091487,90910.0,8878.0,-1852886.4,151269.11,-635663.94,115337.53,2660696.8,106122.58,193298.69,3106276.8,-404413.7
2023,63270354945,Patricia Pollard,Segment 3,Parker PLC,3037215.226139752,54.5367568258274,1356.0833617345788,3764.0,6.257770864539701,5.0,1630.0,160282.6,1757.0,13412.0,573968.5,-249467.69,650137.6,-645307.6,-1643625.1,24854.611,-699605.4,-786389.3,138169.75
2023,3796843850441,Lori Hernandez,Segment 4,Wilkinson Group,646463.27849532,0.6,53.3,6.0,5.483055367261675,5.0,1157.0,964519.1059754092,1757.0,509.0,-1167012.0,51050.3,-271859.7,-396020.72,-1110311.5,-301095.56,34941.953,-518034.22,-1169613.4
2023,8011619589192,Heidi Houston,Segment 6,"Schwartz, Juarez and Little",10041787.594166782,48.131178016718295,662.7217404893145,415.0,6.938223929951975,5.0,20416.0,160282.6,23537.0,14356.0,841298.1,171862.98,-114594.35,628293.25,-1714678.8,-166692.36,-760706.2,793775.1,525367.44
2023,6318556952747,Chelsea Willis,Segment 6,Robinson PLC,646463.27849532,27.500186669626128,467.1778015052553,961.0,5.514824969897642,5.0,2187.0,2383010.334775027,1757.0,15957.0,-815424.56,263152.03,280525.47,-269754.5,-1511327.2,-436613.38,-58380.36,-565678.56,1097228.2
2022,3857357355959,Karina Sullivan,Segment 6,Sanders Ltd,2129332.643677186,91.78878058870922,997.4411937838772,2793.0,5.441361695072917,5.0,1450.0,160282.6,1757.0,509.0,2211993.8,358364.75,656388.4,-583267.25,-1494870.1,-296612.72,-439795.8,-788460.9,-1082196.8
2023,8420136038050,Lori Johnson,Segment 5,"Gomez, Day and Barker",2431502.741017436,135.77323136957727,4985.47352774464,3247.0,6.1198212370748095,108.0,1338.0,1682649.019183415,29125.0,509.0,2450613.2,767468.56,-116924.54,-792051.1,123580.055,-112349.35,-269329.4,1936276.9,-1108669.8
2023,7300438883729,Elizabeth Khan,Segment 5,"Lucas, Cunningham and Zimmerman",646463.27849532,0.6,53.3,775.0,6.342422891597908,139.0,1737.0,160282.6,1757.0,3686.0,-1429552.0,25223.678,-404923.88,-345272.2,144205.95,-16761.236,-718189.6,-611802.0,-431832.2
2022,769472380521,Olivia Peterson,Segment 6,Gregory-Wood,9163226.356595896,77.30939243295327,53.3,1404.0,6.965818368671509,876.0,7667.0,160282.6,118620.0,15706.0,489086.56,237073.14,648591.56,919983.7,3130571.8,651498.94,-948482.4,4521594.0,1891423.2
2022,8214209159175,Wendy Mitchell,Segment 4,"Barr, Griffith and Griffin",8686940.784619551,118.2580115223862,53.3,10152.0,4.379801268492043,375.0,54.0,3277146.1693308577,1757.0,509.0,2283566.8,241406.48,1085965.9,2107538.2,2136152.2,-949279.06,567183.3,-918357.8,-1729446.9
2023,2723344590188,Jennifer Powell,Segment 6,Sharp-Carrillo,39317461.73705287,58.93400396787136,11311.583333333334,9768.0,5.07708735681019,5.0,1581.0,3546886.6426725574,18660.0,12040.0,971286.25,-166236.66,1332687.5,2344242.2,-926897.4,101367.7,1769613.6,446576.97,815334.44
2023,6408344474930,Victoria Wilson,Segment 4,Snyder Ltd,646463.27849532,30.85969200699084,1010.6806732647595,11841.0,4.554099165147728,81.0,1523.0,160282.6,1757.0,17839.0,-1000038.9,-413642.22,-2898.3965,376353.56,-756263.8,-153285.86,-792136.3,-420218.62,1077030.1
2023,1041144370610,Michael Duncan,Segment 2,"Kelley, Ware and Rivera",1906504.723070936,3.409405352008278,53.3,6.0,6.3776479348245,1458.0,3627.0,1167960.6786804013,1757.0,34788.0,-1243746.8,263934.75,-639343.3,-377815.66,1268718.5,-511449.22,90738.49,-519297.53,1862770.9
2022,5409239236016,Vincent Riley,Segment 4,George LLC,1275521.8656694707,70.94611164898598,4328.8367652261295,936.0,5.384616445450934,5.0,294.0,2661743.8048895225,1757.0,6257.0,32779.125,447019.0,106295.586,-582765.1,-1786579.5,247320.61,43165.805,-1027597.56,-516761.2
2022,1142366690385,Kayla Tran,Segment 5,Young-Andrews,7354389.152487991,0.6,957.3251829441388,6.0,6.012242648983158,5.0,2075.0,3258635.191052097,25953.0,13213.0,-1303851.4,156804.38,-268493.25,160656.05,-1191779.9,-274837.3,604348.44,1596051.8,333226.06
